Iter,Iter Cost,Cost Best
0,2064.932028488872,2064.932028488872
1,1950.3823450625061,1950.3823450625061
2,2027.112385423745,1950.3823450625061
3,1737.515353293897,1737.515353293897
4,1864.500184470522,1737.515353293897
5,1715.777887134754,1715.777887134754
6,1501.6032502136704,1501.6032502136704
7,1676.3315781558313,1501.6032502136704
8,1958.334464132457,1501.6032502136704
9,1296.906664719562,1296.906664719562
10,1289.0843592923363,1289.0843592923363
11,1286.2265017872116,1286.2265017872116
12,1366.064472023994,1286.2265017872116
13,1386.4437971559391,1286.2265017872116
14,1837.3643735332887,1286.2265017872116
15,1266.2361400706427,1266.2361400706427
16,1283.8507281964557,1266.2361400706427
17,1453.7309711420608,1266.2361400706427
18,1890.402929535086,1266.2361400706427
19,1360.885416143851,1266.2361400706427
20,1653.173907730966,1266.2361400706427
21,1970.6858222853787,1266.2361400706427
22,1307.5554606758215,1266.2361400706427
23,1296.9122692143344,1266.2361400706427
24,1322.7445047052186,1266.2361400706427
25,1248.3289198953107,1248.3289198953107
26,1256.1855746490096,1248.3289198953107
27,1322.379117512516,1248.3289198953107
28,1514.2571149853693,1248.3289198953107
29,1467.075649606647,1248.3289198953107
30,1337.4920207024488,1248.3289198953107
31,1266.465007989515,1248.3289198953107
32,1368.0622859189361,1248.3289198953107
33,1240.57826857011,1240.57826857011
34,1348.936674163419,1240.57826857011
35,1271.2430079914704,1240.57826857011
36,1528.5806081252192,1240.57826857011
37,2209.997511865667,1240.57826857011
38,1334.7128746489868,1240.57826857011
39,1256.9590215187009,1240.57826857011
40,1615.4231680311166,1240.57826857011
41,1286.7405579591891,1240.57826857011
42,1240.57826857011,1240.57826857011
43,1240.143756767877,1240.143756767877
44,1410.92386822742,1240.143756767877
45,1364.5862406589886,1240.143756767877
46,1469.898718069295,1240.143756767877
47,1272.212582473401,1240.143756767877
48,1240.143756767877,1240.143756767877
49,1245.5401208875487,1240.143756767877
50,1591.191559724449,1240.143756767877
51,1274.3838764925044,1240.143756767877
52,1245.3266976451766,1240.143756767877
53,2137.7519590649663,1240.143756767877
54,1540.3874453389117,1240.143756767877
55,1483.2714785877215,1240.143756767877
56,1441.5752078267826,1240.143756767877
57,2413.6748385180304,1240.143756767877
58,1240.143756767877,1240.143756767877
59,2099.155672270089,1240.143756767877
60,1245.3266976451766,1240.143756767877
61,1442.354380759546,1240.143756767877
62,1339.1454151250402,1240.143756767877
63,1260.7617055211372,1240.143756767877
64,1461.9776588772415,1240.143756767877
65,1314.291415067329,1240.143756767877
66,1913.6540634813903,1240.143756767877
67,1626.8574614414572,1240.143756767877
68,1258.0693278683366,1240.143756767877
69,1240.143756767877,1240.143756767877
70,1377.2201818957146,1240.143756767877
71,1255.398982962161,1240.143756767877
72,1245.3266976451766,1240.143756767877
73,1284.0803622278659,1240.143756767877
74,1279.2774826602495,1240.143756767877
75,1311.9587142358064,1240.143756767877
76,1383.1502180388698,1240.143756767877
77,1245.5401208875487,1240.143756767877
78,1306.1569747051356,1240.143756767877
79,1270.0117072100552,1240.143756767877
80,1270.0117072100552,1240.143756767877
81,1421.9975067581586,1240.143756767877
82,2245.0052784716763,1240.143756767877
83,1245.3266976451766,1240.143756767877
84,2196.1554810444068,1240.143756767877
85,1542.7769612925115,1240.143756767877
86,1413.7685349839226,1240.143756767877
87,1233.5881889532748,1233.5881889532748
88,1485.985341222687,1233.5881889532748
89,2170.0771462760904,1233.5881889532748
90,1311.9703655005965,1233.5881889532748
91,1275.5411070197824,1233.5881889532748
92,1337.0874455118624,1233.5881889532748
93,1270.5636466944081,1233.5881889532748
94,1612.750907643119,1233.5881889532748
95,1301.3013334462871,1233.5881889532748
96,1726.6381387553392,1233.5881889532748
97,1275.891270081336,1233.5881889532748
98,1433.595138552229,1233.5881889532748
99,2170.9679701011964,1233.5881889532748
100,1801.4217694904441,1233.5881889532748
101,1416.651104556089,1233.5881889532748
102,2363.0192597686478,1233.5881889532748
103,1316.4619098885778,1233.5881889532748
104,1233.5881889532748,1233.5881889532748
105,1245.9631137044162,1233.5881889532748
106,1238.723613396675,1233.5881889532748
107,2220.9855425750166,1233.5881889532748
108,1496.457746099344,1233.5881889532748
109,1279.6291681417401,1233.5881889532748
110,1630.41960717255,1233.5881889532748
111,1238.0186693884914,1233.5881889532748
112,1904.00700367238,1233.5881889532748
113,1238.723613396675,1233.5881889532748
114,1917.608973019739,1233.5881889532748
115,1233.5881889532748,1233.5881889532748
116,1260.6475693098841,1233.5881889532748
117,2063.079487481613,1233.5881889532748
118,1419.2077134777253,1233.5881889532748
119,2226.7691642234504,1233.5881889532748
120,1276.654653190301,1233.5881889532748
121,1276.654653190301,1233.5881889532748
122,1265.7829937532847,1233.5881889532748
123,1568.9580610773119,1233.5881889532748
124,1537.029142205759,1233.5881889532748
125,1262.7678937188691,1233.5881889532748
126,1309.987933220369,1233.5881889532748
127,2015.313432294506,1233.5881889532748
128,1249.6360077063352,1233.5881889532748
129,1887.920627495276,1233.5881889532748
130,1257.427366677137,1233.5881889532748
131,2179.6721207464525,1233.5881889532748
132,1456.1149010366307,1233.5881889532748
133,1458.1578518672454,1233.5881889532748
134,2279.80205971211,1233.5881889532748
135,1264.6361086804425,1233.5881889532748
136,1277.4632709511866,1233.5881889532748
137,1331.37554623404,1233.5881889532748
138,1333.6653995224451,1233.5881889532748
139,1369.736131050675,1233.5881889532748
140,1544.7455416344123,1233.5881889532748
141,2301.851936235062,1233.5881889532748
142,1509.4266695958386,1233.5881889532748
143,1670.9647856200397,1233.5881889532748
144,1759.7797702409832,1233.5881889532748
145,2017.6488358433933,1233.5881889532748
146,1430.3643484134702,1233.5881889532748
147,1267.1529579576097,1233.5881889532748
148,1370.0307361881764,1233.5881889532748
149,1267.0521331999807,1233.5881889532748
